Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Genre;Valeur;Unité;Chapitre du bilan social
2018;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Maîtrise;Femme;204164.0;heures;§1.8.7
2018;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Maîtrise;Femme;58.0;heures;§1.8.7
2018;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Exécution;Femme;0.0;heures;§1.8.7
2017;EDF SA;France;Absence pour maladie;Statutaires;Cadre;Femme;471352.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Cadre;Homme;6113.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Cadre;Femme;8248.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Maîtrise;Homme;24.0;heures;§1.8.3
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Statutaires;Exécution;;11008.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Non Statutaires CDI;Exécution;;0.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Cadre;Homme;381.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Statutaires;Maîtrise;;65986.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Maîtrise;Femme;207339.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Cadre;Femme;1333.0;heures;§1.8.7
2017;EDF SA;France;Absence pour maladie;Statutaires;Exécution;Femme;464944.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Exécution;Femme;402.0;heures;§1.8.3
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Statutaires;Maîtrise;;238218.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Non Statutaires CDI;Cadre;;6588.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Non Statutaires CDI;Exécution;;0.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Cadre;Homme;123859.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Exécution;Femme;51307.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Maîtrise;Homme;0.0;heures;§1.8.7
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Maîtrise;Femme;1740.0;heures;§1.8.3
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Statutaires;Cadre;;338844.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Statutaires;Exécution;;106915.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Exécution;Femme;2.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Non Statutaires CDI;Cadre;;672.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Non Statutaires CDI;Maîtrise;;0.0;heures;§1.8.6
2017;EDF SA;France;Absence pour maladie;Statutaires;Cadre;Homme;609857.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Statutaires;Maîtrise;Homme;1206257.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Statutaires;Maîtrise;Femme;1124027.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Statutaires;Exécution;Homme;291961.0;heures;§1.8.3
2017;EDF SA;France;Absence pour maladie;Non Statutaires CDI;Exécution;Homme;0.0;heures;§1.8.3
2017;EDF SA;France;Absence pour congé de maternité ou d'adoption;Non Statutaires CDI;Maîtrise;;539.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congé de paternité et d'accueil de l'enfant;Statutaires;Cadre;;58724.0;heures;§1.8.6
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Cadre;Femme;203271.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Maîtrise;Homme;154913.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Statutaires;Exécution;Homme;20184.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Maîtrise;Femme;37.0;heures;§1.8.7
2017;EDF SA;France;Absence pour congés autorisés (événements familiaux, congés mères de famille, congés spéciaux…);Non Statutaires CDI;Exécution;Homme;0.0;heures;§1.8.7
